ticket_id,created_at,channel,category,priority,customer_segment,previous_tickets_90d,backlog_at_creation,agent_experience_months,first_response_minutes,messages_count,reopen_count,resolution_minutes,sla_limit_minutes,sla_breached,cluster
TKT-00880,2026-03-04 15:25:00,email,account,critical,vip,6,19,38,31.9,16,3,851.0,420,1,0
TKT-00881,2026-02-16 12:24:00,email,account,medium,standard,4,18,17,41.1,15,3,951.8,1200,0,0
TKT-00882,2026-05-02 19:30:00,chat,billing,high,vip,6,24,28,50.0,15,6,941.7,780,1,0
TKT-00883,2026-01-11 17:20:00,portal,incident,critical,business,1,51,4,108.5,10,0,1478.7,420,1,2
TKT-00884,2026-03-22 06:14:00,email,incident,medium,vip,4,22,22,44.3,14,1,646.9,1200,0,0
TKT-00885,2026-02-09 14:26:00,portal,billing,low,business,1,3,26,13.6,4,0,148.6,1800,0,1
TKT-00886,2026-04-20 09:42:00,portal,how_to,medium,standard,0,15,23,10.6,5,0,197.0,1200,0,1
TKT-00887,2026-01-15 02:12:00,phone,how_to,medium,standard,1,11,40,16.7,4,0,151.3,1200,0,1
TKT-00888,2026-05-30 05:20:00,email,how_to,high,business,2,12,35,12.6,3,0,149.6,780,0,1
TKT-00889,2026-02-18 14:22:00,portal,technical,low,standard,2,10,39,8.8,5,0,147.1,1800,0,1
TKT-00890,2026-04-03 12:44:00,chat,how_to,medium,standard,5,22,21,21.5,11,3,826.2,1200,0,0
TKT-00891,2026-04-14 00:04:00,email,incident,low,standard,2,15,26,20.2,2,0,195.8,1800,0,1
TKT-00892,2026-03-27 12:44:00,email,technical,high,standard,3,47,19,122.6,7,0,958.5,780,1,2
TKT-00893,2026-03-22 15:20:00,portal,billing,critical,business,2,6,37,9.9,2,0,167.4,420,0,1
TKT-00894,2026-02-18 01:19:00,email,technical,low,standard,1,12,18,12.1,3,0,145.4,1800,0,1
TKT-00895,2026-05-20 01:19:00,portal,how_to,high,business,2,47,34,83.5,8,0,1044.5,780,1,2
TKT-00896,2026-04-03 20:42:00,email,incident,critical,vip,2,42,12,88.7,11,2,2041.5,420,1,2
TKT-00897,2026-02-08 20:09:00,email,how_to,low,standard,0,8,28,12.3,1,1,167.0,1800,0,1
TKT-00898,2026-02-17 05:37:00,email,technical,low,business,0,15,34,13.1,4,0,161.1,1800,0,1
TKT-00899,2026-03-20 22:51:00,phone,billing,medium,standard,2,11,29,8.4,4,0,299.3,1200,0,1
TKT-00900,2026-06-01 20:13:00,chat,how_to,high,standard,6,21,36,29.1,15,4,891.0,780,1,0
TKT-00901,2026-06-23 01:06:00,email,incident,low,standard,3,18,21,39.6,15,0,718.2,1800,0,0
TKT-00902,2026-03-11 23:53:00,portal,how_to,high,standard,1,10,31,14.1,2,0,195.2,780,0,1
TKT-00903,2026-03-13 02:59:00,email,how_to,medium,standard,1,5,37,8.4,4,0,216.0,1200,0,1
TKT-00904,2026-01-24 05:44:00,chat,incident,critical,business,4,25,32,35.5,15,1,851.1,420,1,0
TKT-00905,2026-04-09 05:21:00,phone,technical,critical,standard,1,57,4,121.8,9,1,1660.1,420,1,2
TKT-00906,2026-02-13 04:39:00,chat,incident,high,standard,6,24,20,33.7,17,1,768.8,780,0,0
TKT-00907,2026-05-28 12:28:00,portal,technical,medium,business,3,23,34,52.6,16,2,825.7,1200,0,0
TKT-00908,2026-04-07 05:23:00,email,billing,low,standard,0,10,37,12.2,5,0,154.1,1800,0,1
TKT-00909,2026-02-09 22:28:00,chat,how_to,medium,business,2,11,26,9.7,4,0,120.0,1200,0,1
TKT-00910,2026-06-14 22:21:00,email,how_to,low,vip,0,2,38,13.0,2,0,141.2,1800,0,1
TKT-00911,2026-05-27 18:39:00,chat,incident,high,business,3,49,7,112.8,8,1,1717.7,780,1,2
TKT-00912,2026-02-24 02:25:00,email,billing,medium,business,2,46,3,150.3,7,2,1370.2,1200,1,2
TKT-00913,2026-01-22 14:56:00,chat,technical,high,business,2,48,41,145.6,9,0,1153.0,780,1,2
TKT-00914,2026-02-17 14:08:00,email,account,low,business,1,49,18,132.5,6,0,1001.6,1800,0,2
TKT-00915,2026-03-09 19:19:00,portal,account,medium,vip,3,44,14,72.2,7,1,900.2,1200,0,2
TKT-00916,2026-03-15 04:20:00,chat,technical,medium,vip,3,56,17,139.4,8,0,1188.4,1200,0,2
TKT-00917,2026-05-29 00:23:00,chat,account,medium,standard,2,15,23,10.6,3,1,206.3,1200,0,1
TKT-00918,2026-06-24 04:41:00,chat,account,medium,business,2,10,56,14.4,6,0,108.7,1200,0,1
TKT-00919,2026-05-15 12:15:00,portal,technical,low,business,1,13,23,8.2,5,0,168.5,1800,0,1
TKT-00920,2026-06-02 03:20:00,portal,account,high,standard,6,26,24,44.2,15,0,1172.5,780,1,0
TKT-00921,2026-01-23 12:33:00,portal,billing,high,standard,1,0,37,14.3,4,0,184.8,780,0,1
TKT-00922,2026-01-27 22:33:00,chat,how_to,medium,business,1,57,15,101.4,8,0,1661.2,1200,1,2
TKT-00923,2026-06-13 11:08:00,chat,technical,high,business,6,15,23,48.7,14,2,746.5,780,0,0
TKT-00924,2026-04-21 11:24:00,phone,account,medium,standard,4,9,32,24.0,11,2,572.2,1200,0,0
TKT-00925,2026-02-12 10:19:00,portal,billing,low,standard,1,1,25,10.8,2,0,134.0,1800,0,1
TKT-00926,2026-05-23 12:51:00,email,how_to,medium,standard,2,3,34,16.1,3,0,150.0,1200,0,1
TKT-00927,2026-02-01 11:51:00,chat,account,low,standard,1,13,35,13.1,3,0,134.6,1800,0,1
TKT-00928,2026-05-19 05:48:00,portal,incident,critical,vip,2,53,29,99.0,7,0,1087.6,420,1,2
TKT-00929,2026-06-08 23:02:00,phone,incident,critical,vip,7,18,16,24.6,16,2,804.6,420,1,0
TKT-00930,2026-03-29 23:48:00,chat,how_to,high,standard,5,20,22,41.6,15,0,930.3,780,1,0
TKT-00931,2026-04-29 03:32:00,portal,incident,medium,standard,0,7,24,13.2,2,0,116.6,1200,0,1
TKT-00932,2026-05-12 17:30:00,portal,how_to,medium,business,1,12,31,10.7,3,0,237.7,1200,1,1
TKT-00933,2026-06-08 11:07:00,phone,account,critical,business,5,20,23,34.4,17,2,775.5,420,1,0
TKT-00934,2026-04-16 01:05:00,chat,account,medium,business,1,45,20,135.7,6,0,989.7,1200,0,2
TKT-00935,2026-02-22 19:52:00,chat,account,low,standard,3,55,14,115.4,6,0,1549.1,1800,0,2
TKT-00936,2026-02-06 06:14:00,email,billing,medium,standard,0,8,42,8.6,2,0,189.3,1200,0,1
TKT-00937,2026-03-05 23:56:00,email,account,medium,vip,2,49,15,102.8,9,1,1017.3,1200,0,2
TKT-00938,2026-01-11 02:09:00,chat,billing,low,business,0,8,28,16.7,1,0,151.7,1800,0,1
TKT-00939,2026-05-06 18:13:00,phone,technical,low,standard,2,47,26,58.9,8,2,1467.9,1800,0,2
TKT-00940,2026-03-08 12:14:00,portal,account,medium,vip,1,7,19,23.0,3,0,259.9,1200,0,1
TKT-00941,2026-05-09 01:57:00,email,account,low,business,1,13,15,13.0,3,2,178.3,1800,0,1
TKT-00942,2026-01-12 03:34:00,email,technical,medium,vip,2,51,25,170.4,8,0,1040.3,1200,0,2
TKT-00943,2026-02-27 22:28:00,portal,how_to,low,standard,1,10,30,9.7,3,0,123.3,1800,0,1
TKT-00944,2026-03-13 02:27:00,email,incident,medium,business,5,23,22,26.4,15,1,693.4,1200,0,0
TKT-00945,2026-01-16 18:12:00,chat,how_to,high,vip,5,17,21,22.0,14,4,820.1,780,1,0
TKT-00946,2026-05-30 04:45:00,portal,how_to,low,vip,0,2,46,21.2,2,0,106.9,1800,0,1
TKT-00947,2026-04-18 13:25:00,email,how_to,high,vip,5,20,23,40.1,16,1,711.0,780,0,0
TKT-00948,2026-06-01 23:21:00,chat,technical,high,vip,1,48,13,143.0,8,1,1274.0,780,1,2
TKT-00949,2026-05-25 08:00:00,portal,account,medium,business,1,49,21,108.1,7,0,918.9,1200,0,2
TKT-00950,2026-01-07 03:11:00,chat,account,medium,standard,2,13,29,12.5,4,0,191.3,1200,0,1
TKT-00951,2026-06-05 18:18:00,phone,account,high,business,5,25,14,28.4,16,2,511.7,780,0,0
TKT-00952,2026-01-13 12:23:00,portal,billing,medium,vip,1,12,23,15.2,4,0,184.7,1200,0,1
TKT-00953,2026-06-06 19:25:00,portal,billing,low,standard,1,15,32,15.3,3,0,246.8,1800,0,1
TKT-00954,2026-05-01 13:49:00,phone,how_to,low,business,2,16,46,15.2,2,0,86.0,1800,0,1
TKT-00955,2026-05-28 11:56:00,portal,account,critical,vip,3,58,8,202.0,7,0,1342.1,420,1,2
TKT-00956,2026-03-31 23:59:00,portal,technical,critical,vip,3,53,11,130.8,7,0,1111.7,420,1,2
TKT-00957,2026-01-29 19:51:00,phone,technical,critical,vip,2,55,13,110.8,10,0,1149.6,420,1,2
TKT-00958,2026-01-27 21:13:00,phone,how_to,critical,business,6,25,20,33.4,17,1,792.8,420,1,0
TKT-00959,2026-01-22 08:52:00,chat,technical,low,business,5,13,23,37.0,14,1,672.6,1800,0,0
TKT-00960,2026-05-25 23:53:00,email,account,high,vip,4,18,42,34.5,14,1,618.9,780,0,0
TKT-00961,2026-04-07 01:03:00,phone,how_to,medium,standard,6,18,15,26.3,14,1,879.2,1200,0,0
TKT-00962,2026-02-08 23:15:00,chat,billing,high,standard,7,25,37,24.4,15,3,813.9,780,1,0
TKT-00963,2026-01-23 11:21:00,email,billing,low,vip,0,13,40,13.1,3,0,159.5,1800,0,1
TKT-00964,2026-01-15 01:36:00,chat,how_to,low,business,2,13,40,12.7,3,0,152.8,1800,0,1
TKT-00965,2026-02-16 10:57:00,chat,technical,high,business,2,52,12,140.5,9,1,1300.8,780,1,2
TKT-00966,2026-05-15 21:52:00,email,billing,high,standard,5,22,31,22.6,18,2,1159.9,780,1,0
TKT-00967,2026-06-10 15:13:00,email,incident,high,business,2,50,27,90.9,7,1,936.7,780,1,2
TKT-00968,2026-04-20 11:06:00,email,how_to,low,vip,1,10,25,7.0,3,1,130.0,1800,0,1
TKT-00969,2026-06-29 05:27:00,email,technical,medium,business,5,17,16,35.2,15,0,708.6,1200,0,0
TKT-00970,2026-03-12 23:59:00,portal,account,high,standard,2,8,44,20.2,4,0,179.2,780,0,1
TKT-00971,2026-03-01 20:27:00,portal,billing,low,standard,1,14,44,12.6,3,0,195.4,1800,0,1
TKT-00972,2026-05-05 16:34:00,chat,how_to,low,business,2,12,33,15.4,2,0,209.4,1800,0,1
TKT-00973,2026-01-25 05:47:00,portal,billing,medium,vip,0,13,45,13.3,3,0,188.6,1200,0,1
TKT-00974,2026-06-14 01:09:00,portal,incident,high,standard,3,46,16,102.1,8,1,1630.2,780,1,2
TKT-00975,2026-05-21 10:13:00,portal,incident,medium,business,1,15,30,14.8,4,1,151.5,1200,0,1
TKT-00976,2026-01-07 03:40:00,portal,billing,medium,standard,6,21,35,48.2,13,1,521.4,1200,0,0
TKT-00977,2026-02-03 16:51:00,chat,technical,high,business,4,12,14,20.8,14,1,867.3,780,1,0
TKT-00978,2026-04-23 23:34:00,email,account,critical,standard,5,12,18,30.9,16,2,783.6,420,1,0
TKT-00979,2026-05-13 22:31:00,email,billing,critical,business,4,19,26,32.0,19,6,973.3,420,1,0
TKT-00980,2026-02-09 06:28:00,chat,account,medium,standard,3,11,18,10.6,1,0,318.5,1200,0,1
TKT-00981,2026-05-15 10:47:00,portal,technical,high,standard,0,44,26,113.4,7,0,1086.9,780,1,2
TKT-00982,2026-03-27 08:16:00,portal,technical,high,standard,3,49,4,115.2,7,0,1559.4,780,1,2
TKT-00983,2026-05-02 13:00:00,chat,incident,high,standard,5,17,24,42.9,16,1,1128.5,780,1,0
TKT-00984,2026-03-18 07:35:00,email,account,medium,standard,5,17,20,37.8,12,2,1016.0,1200,0,0
TKT-00985,2026-03-23 18:21:00,email,account,medium,business,1,12,28,12.1,1,0,125.8,1200,0,1
TKT-00986,2026-03-12 04:42:00,chat,account,high,standard,3,51,18,94.4,8,0,1182.0,780,1,2
TKT-00987,2026-01-29 06:00:00,chat,how_to,medium,standard,0,12,36,13.8,3,0,203.0,1200,0,1
TKT-00988,2026-02-04 06:20:00,portal,billing,medium,vip,2,6,17,14.1,2,0,159.6,1200,0,1
TKT-00989,2026-01-31 04:21:00,chat,incident,low,standard,1,4,51,9.3,1,0,152.9,1800,0,1
TKT-00990,2026-05-25 11:26:00,chat,technical,high,vip,2,54,18,160.9,6,0,1159.5,780,1,2
TKT-00991,2026-03-18 04:29:00,portal,billing,medium,business,5,12,15,26.4,15,2,1067.3,1200,0,0
TKT-00992,2026-03-10 07:31:00,phone,technical,low,business,2,52,19,101.5,7,0,1052.5,1800,0,2
TKT-00993,2026-06-04 00:28:00,email,incident,critical,business,3,51,23,173.8,11,1,1621.2,420,0,2
TKT-00994,2026-06-09 16:41:00,chat,technical,medium,standard,1,9,47,9.5,4,0,155.6,1200,0,1
TKT-00995,2026-02-12 02:47:00,email,technical,medium,vip,2,52,28,167.1,6,0,1108.6,1200,0,2
TKT-00996,2026-03-05 20:10:00,email,account,high,vip,4,28,36,47.9,13,0,903.5,780,1,0
TKT-00997,2026-03-16 02:42:00,portal,technical,high,standard,5,17,21,37.2,14,2,766.9,780,0,0
TKT-00998,2026-06-01 03:33:00,chat,account,medium,business,2,10,46,13.0,1,0,220.1,1200,0,1
TKT-00999,2026-05-01 21:26:00,email,incident,high,business,2,46,28,140.1,9,0,732.1,780,0,2
TKT-01000,2026-04-09 00:05:00,portal,account,high,vip,0,6,20,11.3,4,0,192.7,780,0,1
TKT-01001,2026-02-12 07:44:00,portal,billing,low,business,0,11,32,10.0,4,0,109.7,1800,0,1
TKT-01002,2026-03-11 09:54:00,chat,billing,medium,standard,5,17,26,23.1,14,2,557.8,1200,0,0
TKT-01003,2026-01-06 04:37:00,portal,billing,low,business,1,14,27,13.1,2,0,177.3,1800,0,1
TKT-01004,2026-05-07 17:25:00,email,how_to,medium,vip,0,7,47,17.7,4,0,192.5,1200,0,1
TKT-01005,2026-06-15 09:27:00,chat,how_to,high,business,4,19,46,30.0,16,1,834.5,780,1,0
TKT-01006,2026-05-22 14:20:00,portal,billing,medium,standard,1,10,23,6.5,2,0,248.6,1200,0,1
TKT-01007,2026-02-25 16:09:00,email,technical,high,vip,3,52,25,151.1,7,0,986.5,780,1,2
TKT-01008,2026-03-28 21:13:00,portal,technical,medium,business,2,1,35,16.9,4,0,228.6,1200,0,1
TKT-01009,2026-06-22 08:50:00,phone,incident,high,standard,3,27,27,46.0,13,0,606.0,780,0,0
TKT-01010,2026-03-18 13:48:00,chat,incident,medium,vip,4,19,29,39.0,14,3,907.7,1200,0,0
TKT-01011,2026-06-01 00:59:00,email,technical,critical,business,6,9,33,26.7,17,3,920.6,420,1,0
TKT-01012,2026-04-14 22:26:00,email,technical,high,vip,7,14,2,28.7,15,2,774.0,780,1,0
TKT-01013,2026-03-31 19:22:00,email,how_to,critical,business,5,23,27,37.0,17,2,1066.1,420,1,0
TKT-01014,2026-04-16 07:54:00,phone,technical,critical,standard,3,42,16,86.4,9,0,1529.2,420,1,2
TKT-01015,2026-02-10 05:59:00,portal,how_to,high,vip,0,13,33,17.8,5,0,294.6,780,0,1
TKT-01016,2026-03-18 14:04:00,email,how_to,medium,standard,2,11,30,10.7,3,0,149.2,1200,0,1
TKT-01017,2026-02-24 18:48:00,phone,billing,high,business,4,18,26,37.6,16,3,775.7,780,0,0
TKT-01018,2026-05-17 09:06:00,portal,incident,medium,standard,3,46,16,182.3,7,0,1466.1,1200,1,2
TKT-01019,2026-04-21 05:28:00,email,account,medium,standard,0,10,36,14.3,3,0,186.6,1200,0,1
TKT-01020,2026-03-13 22:47:00,portal,incident,high,business,7,17,12,21.7,17,1,769.1,780,0,0
TKT-01021,2026-05-29 01:12:00,chat,incident,high,business,2,55,11,97.7,8,0,1366.8,780,1,2
TKT-01022,2026-03-23 12:57:00,email,incident,high,vip,5,23,11,30.3,15,5,760.2,780,0,0
TKT-01023,2026-06-21 14:15:00,phone,billing,medium,vip,3,40,11,135.1,8,1,921.5,1200,0,2
TKT-01024,2026-04-19 22:58:00,email,incident,medium,vip,4,10,31,56.6,14,2,1152.6,1200,0,0
TKT-01025,2026-06-09 10:17:00,portal,incident,medium,standard,5,21,25,41.8,13,2,932.2,1200,0,0
TKT-01026,2026-06-27 15:11:00,chat,technical,low,business,0,12,31,13.4,3,0,220.8,1800,0,1
TKT-01027,2026-02-28 20:37:00,chat,billing,medium,standard,4,53,14,118.8,7,0,1609.2,1200,1,2
TKT-01028,2026-02-16 22:09:00,email,how_to,low,business,2,16,45,18.5,5,1,249.4,1800,0,1
TKT-01029,2026-05-31 09:55:00,chat,incident,high,business,5,12,24,40.0,13,2,872.3,780,1,0
TKT-01030,2026-02-11 18:02:00,email,billing,medium,vip,5,22,34,49.4,14,4,629.3,1200,0,0
TKT-01031,2026-05-16 09:03:00,chat,account,low,standard,5,22,22,21.3,12,3,747.7,1800,0,0
TKT-01032,2026-02-01 20:09:00,portal,account,low,standard,5,23,22,42.6,14,3,700.6,1800,0,0
TKT-01033,2026-06-06 13:44:00,portal,billing,medium,vip,6,14,10,37.4,14,1,646.9,1200,0,0
TKT-01034,2026-05-05 02:23:00,phone,how_to,medium,business,3,58,14,89.9,9,3,1327.7,1200,1,2
TKT-01035,2026-04-04 18:53:00,chat,incident,high,vip,4,20,23,42.1,15,2,1372.1,780,1,0
TKT-01036,2026-03-22 20:05:00,portal,incident,high,vip,5,19,37,37.5,14,2,804.3,780,1,0
TKT-01037,2026-04-25 16:58:00,portal,technical,low,standard,0,10,33,12.1,3,0,147.3,1800,0,1
TKT-01038,2026-03-11 22:46:00,phone,account,medium,business,5,16,23,39.9,14,2,752.1,1200,0,0
TKT-01039,2026-03-13 14:28:00,portal,billing,low,business,5,23,23,34.4,11,2,601.5,1800,0,0
TKT-01040,2026-02-06 17:40:00,portal,billing,low,business,2,7,18,10.4,3,0,117.9,1800,0,1
TKT-01041,2026-01-29 09:53:00,portal,billing,high,vip,2,14,26,10.5,5,0,228.5,780,0,1
TKT-01042,2026-06-10 09:43:00,portal,how_to,medium,standard,5,10,19,40.6,14,1,1470.2,1200,1,0
TKT-01043,2026-05-15 20:33:00,email,technical,high,business,5,17,16,29.0,15,1,901.8,780,1,0
TKT-01044,2026-03-21 18:30:00,phone,incident,medium,standard,5,16,18,41.8,12,3,778.9,1200,0,0
TKT-01045,2026-05-30 17:02:00,portal,billing,low,business,0,13,31,13.9,1,0,174.3,1800,0,1
TKT-01046,2026-04-20 09:14:00,email,billing,medium,business,2,7,36,15.6,5,0,170.2,1200,0,1
TKT-01047,2026-04-18 20:01:00,email,billing,medium,business,1,7,25,8.1,3,0,270.0,1200,0,1
TKT-01048,2026-01-21 06:07:00,email,billing,critical,business,3,45,10,171.5,7,0,1369.6,420,1,2
TKT-01049,2026-04-07 21:21:00,chat,account,medium,standard,2,57,24,122.8,9,1,1674.1,1200,1,2
TKT-01050,2026-01-20 10:26:00,email,billing,high,standard,1,15,30,15.8,4,0,185.9,780,0,1
TKT-01051,2026-05-04 02:35:00,chat,account,high,standard,6,22,17,34.3,17,1,653.0,780,0,0
TKT-01052,2026-01-13 02:58:00,email,billing,medium,standard,2,17,35,14.7,3,0,152.6,1200,0,1
TKT-01053,2026-04-03 13:31:00,chat,technical,low,business,1,10,19,14.4,3,0,219.5,1800,0,1
TKT-01054,2026-03-08 02:56:00,email,how_to,medium,standard,1,4,29,19.4,2,0,107.8,1200,0,1
TKT-01055,2026-01-24 13:09:00,chat,how_to,low,standard,0,6,52,15.1,3,0,195.7,1800,0,1
TKT-01056,2026-03-27 02:52:00,portal,how_to,high,business,6,29,9,33.3,15,1,880.4,780,1,0
TKT-01057,2026-02-06 02:54:00,chat,billing,high,standard,4,55,30,87.6,7,0,996.1,780,1,2
TKT-01058,2026-02-14 00:34:00,email,billing,high,standard,0,6,24,26.7,4,0,213.0,780,0,1
TKT-01059,2026-06-10 04:20:00,email,incident,high,vip,6,12,15,26.4,14,3,851.9,780,1,0
TKT-01060,2026-03-04 22:36:00,chat,incident,medium,standard,5,17,32,17.8,13,2,815.5,1200,0,0
TKT-01061,2026-03-14 17:00:00,email,technical,high,standard,3,51,21,121.5,10,1,1304.4,780,1,2
TKT-01062,2026-01-02 03:02:00,email,account,medium,business,4,17,33,42.6,12,4,776.6,1200,0,0
TKT-01063,2026-02-24 02:15:00,chat,how_to,high,standard,2,5,44,14.2,4,1,269.3,780,0,1
TKT-01064,2026-03-05 04:42:00,email,account,low,standard,5,18,36,43.8,13,2,430.9,1800,0,0
TKT-01065,2026-05-10 10:45:00,portal,how_to,critical,standard,2,14,46,12.0,3,0,216.9,420,0,1
TKT-01066,2026-01-22 10:49:00,email,incident,critical,standard,3,54,30,137.3,7,0,1051.2,420,1,2
TKT-01067,2026-06-17 09:03:00,chat,billing,high,business,2,10,20,20.6,4,0,229.8,780,0,1
TKT-01068,2026-01-24 02:37:00,email,billing,medium,business,5,23,29,31.3,13,5,786.0,1200,0,0
TKT-01069,2026-04-28 12:05:00,email,how_to,high,standard,1,5,25,12.7,7,1,182.8,780,0,1
TKT-01070,2026-01-01 19:27:00,chat,billing,medium,business,4,22,20,45.1,11,1,796.4,1200,0,0
TKT-01071,2026-05-28 12:40:00,chat,incident,high,vip,3,45,19,81.9,8,1,1241.5,780,1,2
TKT-01072,2026-05-06 08:21:00,phone,how_to,low,standard,4,27,22,40.2,13,0,596.0,1800,0,0
TKT-01073,2026-05-31 18:15:00,chat,how_to,medium,vip,5,24,20,32.4,13,1,915.1,1200,0,0
TKT-01074,2026-06-17 15:08:00,email,billing,high,standard,2,49,23,134.1,6,0,1183.9,780,1,2
TKT-01075,2026-05-31 02:50:00,phone,incident,medium,vip,3,51,13,106.9,7,0,1542.0,1200,1,2
TKT-01076,2026-04-22 21:04:00,email,billing,low,standard,2,9,43,12.9,1,0,159.4,1800,0,1
TKT-01077,2026-05-31 22:10:00,portal,technical,high,standard,4,19,25,37.6,15,2,945.1,780,1,0
TKT-01078,2026-01-18 07:35:00,email,account,medium,business,4,17,25,31.7,12,4,525.5,1200,0,0
TKT-01079,2026-04-27 03:19:00,chat,how_to,high,standard,5,13,10,33.6,18,5,947.4,780,1,0
TKT-01080,2026-06-28 03:17:00,portal,technical,low,business,0,11,40,19.8,4,0,185.1,1800,0,1
TKT-01081,2026-03-09 21:29:00,email,how_to,medium,business,1,16,22,11.6,3,1,246.7,1200,1,1
TKT-01082,2026-06-25 14:31:00,email,how_to,critical,business,3,55,26,117.1,9,1,1723.1,420,1,2
TKT-01083,2026-04-02 04:46:00,email,technical,high,standard,3,45,34,118.9,10,1,590.3,780,0,2
TKT-01084,2026-03-26 06:46:00,portal,billing,high,business,2,52,10,100.6,7,0,1165.0,780,1,2
TKT-01085,2026-02-24 00:31:00,chat,billing,critical,standard,3,51,22,133.4,7,0,1306.8,420,1,2
TKT-01086,2026-01-20 09:59:00,email,incident,high,vip,6,27,33,29.9,14,2,442.2,780,0,0
TKT-01087,2026-06-07 17:52:00,portal,technical,high,business,1,50,8,108.1,6,0,1832.9,780,1,2
TKT-01088,2026-05-10 17:35:00,email,account,high,business,3,54,14,185.4,6,0,1081.5,780,1,2
TKT-01089,2026-03-14 00:52:00,email,account,high,vip,4,22,15,26.1,16,3,1031.1,780,1,0
TKT-01090,2026-06-23 01:32:00,chat,technical,medium,business,5,18,25,23.9,14,2,613.7,1200,0,0
TKT-01091,2026-02-03 02:09:00,email,how_to,medium,standard,1,10,21,10.2,4,0,152.4,1200,0,1
TKT-01092,2026-05-21 03:58:00,portal,billing,medium,standard,6,25,25,26.2,13,1,724.1,1200,0,0
TKT-01093,2026-03-23 09:32:00,chat,billing,medium,business,1,13,27,15.9,3,0,131.0,1200,0,1
TKT-01094,2026-04-23 08:33:00,portal,billing,low,standard,2,4,20,14.6,3,0,151.8,1800,1,1
TKT-01095,2026-01-07 16:52:00,portal,incident,low,standard,6,21,26,24.6,12,2,744.9,1800,0,0
TKT-01096,2026-04-20 22:47:00,chat,account,critical,vip,6,21,20,33.5,17,2,896.9,420,1,0
TKT-01097,2026-05-03 06:00:00,email,how_to,high,standard,0,13,24,18.8,5,0,126.0,780,0,1
TKT-01098,2026-06-26 00:36:00,chat,technical,critical,business,2,51,24,107.6,7,0,1637.8,420,0,2
TKT-01099,2026-03-04 07:13:00,email,technical,critical,standard,2,48,2,113.3,10,1,1424.3,420,1,2
TKT-01100,2026-01-14 03:52:00,portal,how_to,low,standard,2,11,39,14.0,5,0,172.2,1800,0,1
TKT-01101,2026-01-12 02:26:00,email,billing,low,business,0,13,29,12.3,2,0,180.0,1800,0,1
TKT-01102,2026-01-27 22:04:00,portal,how_to,low,standard,1,8,43,9.8,5,0,117.4,1800,0,1
TKT-01103,2026-02-23 21:35:00,email,incident,high,business,2,58,18,163.0,8,0,1523.9,780,1,2
TKT-01104,2026-05-30 13:06:00,phone,incident,medium,business,1,49,20,135.4,7,2,2300.9,1200,1,2
TKT-01105,2026-02-05 03:12:00,email,billing,high,business,1,10,31,13.9,4,0,184.7,780,0,1
TKT-01106,2026-01-27 02:53:00,email,incident,low,standard,3,57,16,183.0,6,1,1141.5,1800,0,2
TKT-01107,2026-01-06 17:41:00,portal,incident,low,business,0,14,54,14.3,3,0,162.1,1800,0,1
TKT-01108,2026-03-10 23:50:00,email,how_to,low,standard,1,11,20,11.1,4,0,187.4,1800,0,1
TKT-01109,2026-04-19 15:02:00,email,account,medium,business,1,43,23,104.9,5,0,1520.7,1200,1,2
TKT-01110,2026-02-20 16:04:00,portal,billing,low,standard,1,12,25,7.9,3,1,174.7,1800,0,1
TKT-01111,2026-03-31 04:29:00,portal,how_to,medium,standard,2,12,46,12.4,3,0,106.6,1200,0,1
TKT-01112,2026-02-13 19:40:00,chat,account,medium,business,5,13,21,39.0,14,2,697.3,1200,0,0
TKT-01113,2026-05-25 00:01:00,chat,account,high,standard,6,19,24,32.1,15,2,827.5,780,1,0
TKT-01114,2026-01-05 15:07:00,portal,incident,critical,business,2,40,19,97.7,8,0,834.7,420,1,2
TKT-01115,2026-02-06 02:59:00,portal,account,high,business,4,48,24,158.9,8,0,1049.0,780,1,2
TKT-01116,2026-04-12 22:12:00,email,account,medium,standard,1,12,30,16.6,1,0,196.7,1200,0,1
TKT-01117,2026-06-01 15:16:00,email,billing,low,standard,0,11,26,14.1,1,0,167.9,1800,0,1
TKT-01118,2026-03-14 05:21:00,chat,billing,medium,standard,3,55,10,100.5,7,0,2185.6,1200,1,2
TKT-01119,2026-01-13 12:53:00,portal,technical,low,standard,0,11,49,13.3,3,0,187.5,1800,0,1
TKT-01120,2026-04-10 06:52:00,chat,how_to,critical,business,2,45,20,151.3,8,1,1374.9,420,1,2
TKT-01121,2026-02-18 16:05:00,phone,how_to,high,vip,4,15,32,29.8,15,1,694.8,780,0,0
TKT-01122,2026-02-24 19:28:00,email,billing,low,standard,0,7,32,13.3,3,0,156.8,1800,0,1
TKT-01123,2026-06-16 00:08:00,portal,technical,high,business,2,46,28,100.8,5,1,1222.3,780,1,2
TKT-01124,2026-06-19 11:06:00,email,billing,high,standard,0,21,36,17.5,5,0,239.7,780,0,1
TKT-01125,2026-02-16 13:57:00,email,how_to,high,vip,6,24,24,35.2,15,0,781.4,780,1,0
TKT-01126,2026-04-17 10:37:00,portal,account,medium,standard,5,28,13,44.1,16,1,722.8,1200,0,0
TKT-01127,2026-04-08 08:24:00,email,billing,high,standard,5,12,40,25.1,14,2,718.4,780,0,0
TKT-01128,2026-06-23 00:24:00,phone,how_to,high,standard,4,20,11,33.5,12,0,825.6,780,1,0
