line_id,order_id,sale_date,customer_id,city,sales_channel,customer_segment,payment_method,product_id,product_name,category,brand,promo_campaign,discount_pct,quantity,unit_price_rub,unit_cost_rub,returned,gross_revenue_rub,discount_amount_rub,sales_after_discount_rub,net_revenue_rub,cost_total_rub,gross_profit_rub,margin_pct,month_start,month_num,year
L002816,ORD002166,2025-08-02,C01326,Москва,Маркетплейс,Новый,Рассрочка,P024,Телевизоры Samsung Model 24,Телевизоры,Samsung,Back-to-school,0.1141,1,23136.61,16075.1,1,23136.61,2639.89,20496.72,0.0,0.0,0.0,,2025-08-01,8,2025
L002817,ORD005698,2025-06-25,C01276,Москва,Магазин,Регулярный,Карта,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Без акции,0.0,1,23831.29,17527.96,0,23831.29,0.0,23831.29,23831.29,17527.96,6303.33,0.26449806116244656,2025-06-01,6,2025
L002818,ORD001804,2025-08-29,C01022,Санкт-Петербург,Магазин,Регулярный,Карта,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Back-to-school,0.1092,1,21192.04,17429.94,0,21192.04,2314.17,18877.87,18877.87,17429.94,1447.93,0.07669982317419637,2025-08-01,8,2025
L002819,ORD002322,2025-07-28,C00401,Самара,Сайт,Новый,Карта,P050,Аксессуары Logitech Model 50,Аксессуары,Logitech,Без акции,0.0055,1,15439.07,12076.44,0,15439.07,84.91,15354.16,15354.16,12076.44,3277.72,0.21347414367319287,2025-07-01,7,2025
L002820,ORD002572,2025-09-04,C02198,Москва,Сайт,Новый,Рассрочка,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Без акции,0.0521,1,34126.9,21840.7,0,34126.9,1778.01,32348.89,32348.89,21840.7,10508.19,0.324839244685381,2025-09-01,9,2025
L002821,ORD002108,2025-07-17,C00071,Новосибирск,Сайт,Регулярный,Рассрочка,P037,Аудио JBL Model 37,Аудио,JBL,Без акции,0.0468,3,6577.04,4437.97,0,19731.12,923.42,18807.7,18807.7,13313.91,5493.79,0.29210336921056396,2025-07-01,7,2025
L002822,ORD001574,2025-03-29,C01229,Новосибирск,Сайт,Новый,Карта,P054,Аксессуары Apple Model 54,Аксессуары,Apple,Без акции,0.0541,2,3034.55,1971.84,0,6069.1,328.34,5740.76,5740.76,3943.68,1797.08,0.3130388939729704,2025-03-01,3,2025
L002823,ORD003016,2025-08-01,C00517,Екатеринбург,Сайт,Регулярный,СБП,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.0173,1,1744.14,1359.83,0,1744.14,30.17,1713.97,1713.97,1359.83,354.14,0.20661804253898855,2025-08-01,8,2025
L002824,ORD000959,2025-03-16,C01178,Новосибирск,Маркетплейс,Регулярный,Рассрочка,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0352,1,66629.7,51764.7,0,66629.7,2345.37,64284.33,64284.33,51764.7,12519.63,0.1947540508226737,2025-03-01,3,2025
L002825,ORD005605,2025-10-29,C02007,Санкт-Петербург,Сайт,Регулярный,СБП,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.0351,1,43691.91,36418.43,0,43691.91,1533.59,42158.32,42158.32,36418.43,5739.89,0.13615090496913937,2025-10-01,10,2025
L002826,ORD005719,2025-12-18,C00044,Москва,Магазин,Регулярный,Карта,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Новый год,0.1298,2,13831.59,9782.14,0,27663.18,3590.68,24072.5,24072.5,19564.28,4508.22,0.18727674230260388,2025-12-01,12,2025
L002827,ORD005965,2025-05-04,C00809,Санкт-Петербург,Магазин,Новый,Карта,P015,Ноутбуки HP Model 15,Ноутбуки,HP,Weekend,0.07,1,138575.73,118510.88,0,138575.73,9700.3,128875.43,128875.43,118510.88,10364.55,0.08042300218486417,2025-05-01,5,2025
L002828,ORD001474,2025-12-07,C00380,Екатеринбург,Магазин,VIP,СБП,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0251,1,19648.31,15756.51,0,19648.31,493.17,19155.14,19155.14,15756.51,3398.63,0.17742641802344367,2025-12-01,12,2025
L002829,ORD004444,2025-07-06,C01918,Москва,Магазин,Новый,Карта,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Без акции,0.0736,1,18176.09,11306.64,0,18176.09,1337.76,16838.33,16838.33,11306.64,5531.69,0.32851772412038305,2025-07-01,7,2025
L002830,ORD005262,2025-11-23,C01171,Москва,Сайт,Регулярный,СБП,P009,Смартфоны Honor Model 09,Смартфоны,Honor,Black Friday,0.2137,1,120635.1,80886.76,0,120635.1,25779.72,94855.38,94855.38,80886.76,13968.62,0.14726227714356516,2025-11-01,11,2025
L002831,ORD003110,2025-03-04,C00028,Новосибирск,Сайт,Регулярный,Карта,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Без акции,0.0398,1,4764.6,3529.48,0,4764.6,189.63,4574.97,4574.97,3529.48,1045.49,0.22852372076879598,2025-03-01,3,2025
L002832,ORD000277,2025-10-09,C00233,Санкт-Петербург,Сайт,Регулярный,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.0112,1,46190.1,33474.08,0,46190.1,517.33,45672.77,45672.77,33474.08,12198.69,0.26708891632720655,2025-10-01,10,2025
L002833,ORD005702,2025-11-12,C02012,Санкт-Петербург,Магазин,Регулярный,Карта,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Без акции,0.0439,3,192152.29,133775.79,0,576456.87,25306.46,551150.41,551150.41,401327.37,149823.04,0.27183694280632315,2025-11-01,11,2025
L002834,ORD000342,2025-04-17,C02057,Москва,Маркетплейс,Регулярный,Рассрочка,P024,Телевизоры Samsung Model 24,Телевизоры,Samsung,Weekend,0.0906,1,21720.88,15673.71,0,21720.88,1967.91,19752.97,19752.97,15673.71,4079.26,0.2065136852258496,2025-04-01,4,2025
L002835,ORD002294,2025-11-14,C00854,Москва,Маркетплейс,Регулярный,СБП,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Weekend,0.0755,1,90737.12,73724.13,0,90737.12,6850.65,83886.47,83886.47,73724.13,10162.34,0.12114394311893782,2025-11-01,11,2025
L002836,ORD002580,2025-03-01,C01698,Москва,Магазин,VIP,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Weekend,0.0781,1,94300.65,68331.5,0,94300.65,7364.88,86935.77,86935.77,68331.5,18604.27,0.2140001681552959,2025-03-01,3,2025
L002837,ORD003556,2025-04-04,C01738,Самара,Сайт,VIP,Рассрочка,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0028,2,68954.11,52870.48,1,137908.22,386.14,137522.08,0.0,0.0,0.0,,2025-04-01,4,2025
L002838,ORD002266,2025-09-20,C00545,Санкт-Петербург,Сайт,Регулярный,СБП,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0373,1,61695.36,40636.25,0,61695.36,2301.24,59394.12,59394.12,40636.25,18757.87,0.315820355647998,2025-09-01,9,2025
L002839,ORD003545,2025-07-12,C00068,Москва,Магазин,Новый,Карта,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0,1,59933.12,39623.1,1,59933.12,0.0,59933.12,0.0,0.0,0.0,,2025-07-01,7,2025
L002840,ORD000866,2025-07-04,C01073,Санкт-Петербург,Магазин,Новый,Наличные,P022,Телевизоры TCL Model 22,Телевизоры,TCL,Без акции,0.0341,1,44199.47,31558.81,0,44199.47,1507.2,42692.27,42692.27,31558.81,11133.46,0.2607839446234801,2025-07-01,7,2025
L002841,ORD000469,2025-05-16,C01784,Новосибирск,Сайт,Новый,СБП,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0251,1,97754.51,69008.23,0,97754.51,2453.64,95300.87,95300.87,69008.23,26292.64,0.27589088434000975,2025-05-01,5,2025
L002842,ORD000721,2025-05-26,C02383,Самара,Сайт,Регулярный,СБП,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Weekend,0.0572,2,2400.51,1650.15,0,4801.02,274.62,4526.4,4526.4,3300.3,1226.1,0.270877785309824,2025-05-01,5,2025
L002843,ORD000121,2025-05-05,C00889,Екатеринбург,Сайт,Регулярный,Карта,P060,Игровая техника Sony Model 60,Игровая техника,Sony,Без акции,0.0245,1,6933.43,4396.92,0,6933.43,169.87,6763.56,6763.56,4396.92,2366.64,0.3499104949666112,2025-05-01,5,2025
L002844,ORD001460,2025-02-05,C02178,Новосибирск,Магазин,Новый,Карта,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Weekend,0.1034,1,23580.11,18259.86,0,23580.11,2438.18,21141.93,21141.93,18259.86,2882.07,0.1363199616091601,2025-02-01,2,2025
L002845,ORD001609,2025-01-03,C00453,Москва,Сайт,Регулярный,Карта,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Без акции,0.0525,1,14104.03,9533.71,0,14104.03,740.46,13363.57,13363.57,9533.71,3829.86,0.286589502384353,2025-01-01,1,2025
L002846,ORD004618,2025-01-24,C00779,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0447,1,61107.72,42538.34,0,61107.72,2731.52,58376.2,58376.2,42538.34,15837.86,0.27130686105391366,2025-01-01,1,2025
L002847,ORD000832,2025-04-28,C00347,Москва,Сайт,Новый,Карта,P005,Смартфоны realme Model 05,Смартфоны,realme,Без акции,0.0,1,48884.19,32525.31,1,48884.19,0.0,48884.19,0.0,0.0,0.0,,2025-04-01,4,2025
L002848,ORD002875,2025-05-21,C01178,Казань,Сайт,Регулярный,СБП,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.0791,1,1602.78,1422.19,0,1602.78,126.78,1476.0,1476.0,1422.19,53.81,0.03645670615272079,2025-05-01,5,2025
L002849,ORD001889,2025-10-08,C00105,Самара,Магазин,Регулярный,Рассрочка,P035,Бытовая техника Philips Model 35,Бытовая техника,Philips,Без акции,0.0214,1,8035.45,4956.71,0,8035.45,171.96,7863.49,7863.49,4956.71,2906.78,0.3696553138075104,2025-10-01,10,2025
L002850,ORD003242,2025-11-04,C01889,Санкт-Петербург,Маркетплейс,Новый,Карта,P036,Бытовая техника Haier Model 36,Бытовая техника,Haier,Без акции,0.0135,1,95608.75,81123.06,1,95608.75,1290.72,94318.03,0.0,0.0,0.0,,2025-11-01,11,2025
L002851,ORD003120,2025-10-16,C02102,Самара,Маркетплейс,Новый,Рассрочка,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0504,1,102323.66,69564.98,0,102323.66,5157.11,97166.55,97166.55,69564.98,27601.57,0.28406450816597845,2025-10-01,10,2025
L002852,ORD001042,2025-09-01,C01940,Новосибирск,Магазин,Регулярный,Карта,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Back-to-school,0.113,1,84999.6,49002.65,0,84999.6,9604.95,75394.65,75394.65,49002.65,26392.0,0.3500513216819276,2025-09-01,9,2025
L002853,ORD000144,2025-12-11,C01109,Москва,Сайт,Регулярный,Рассрочка,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Новый год,0.1349,1,17980.26,11820.23,0,17980.26,2425.54,15554.72,15554.72,11820.23,3734.49,0.24008739620541406,2025-12-01,12,2025
L002854,ORD001803,2025-05-20,C00460,Новосибирск,Сайт,Новый,Рассрочка,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0092,1,79438.37,49565.3,0,79438.37,730.83,78707.54,78707.54,49565.3,29142.24,0.3702598011354495,2025-05-01,5,2025
L002855,ORD000141,2025-08-20,C00349,Санкт-Петербург,Сайт,Регулярный,Рассрочка,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Back-to-school,0.1007,2,4822.42,3497.41,0,9644.84,971.24,8673.6,8673.6,6994.82,1678.78,0.19355097299194263,2025-08-01,8,2025
L002856,ORD002536,2025-10-03,C02042,Казань,Сайт,Регулярный,Карта,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.0783,2,148149.84,106139.12,0,296299.68,23200.26,273099.42,273099.42,212278.24,60821.18,0.22270708651473461,2025-10-01,10,2025
L002857,ORD002082,2025-07-11,C02237,Екатеринбург,Магазин,Регулярный,Рассрочка,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Weekend,0.1071,1,23089.2,17405.21,1,23089.2,2472.85,20616.35,0.0,0.0,0.0,,2025-07-01,7,2025
L002858,ORD002357,2025-06-17,C02186,Москва,Сайт,Регулярный,Рассрочка,P035,Бытовая техника Philips Model 35,Бытовая техника,Philips,Weekend,0.105,1,7804.07,5148.23,0,7804.07,819.43,6984.64,6984.64,5148.23,1836.41,0.26292148961980183,2025-06-01,6,2025
L002859,ORD003253,2025-05-25,C01031,Москва,Магазин,Регулярный,Карта,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Weekend,0.0416,1,179787.7,141194.85,0,179787.7,7479.17,172308.53,172308.53,141194.85,31113.68,0.1805695944167308,2025-05-01,5,2025
L002860,ORD000368,2025-07-10,C01294,Санкт-Петербург,Магазин,Регулярный,Карта,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Weekend,0.0711,2,124907.82,92334.99,0,249815.64,17761.89,232053.75,232053.75,184669.98,47383.77,0.20419307339443094,2025-07-01,7,2025
L002861,ORD000059,2025-10-13,C00426,Новосибирск,Сайт,Регулярный,Карта,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0434,1,64811.6,40550.77,0,64811.6,2812.82,61998.78,61998.78,40550.77,21448.01,0.3459424161256385,2025-10-01,10,2025
L002862,ORD000316,2025-01-15,C02200,Москва,Магазин,Регулярный,Наличные,P031,Бытовая техника Haier Model 31,Бытовая техника,Haier,Без акции,0.0223,1,10530.02,6729.74,0,10530.02,234.82,10295.2,10295.2,6729.74,3565.46,0.34632259326067333,2025-01-01,1,2025
L002863,ORD002676,2025-04-06,C01763,Самара,Сайт,Регулярный,Карта,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Weekend,0.0657,1,83055.93,50111.33,0,83055.93,5456.77,77599.16,77599.16,50111.33,27487.83,0.35422840954470264,2025-04-01,4,2025
L002864,ORD001987,2025-02-05,C01774,Екатеринбург,Сайт,Регулярный,СБП,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Без акции,0.0,1,22823.22,17989.95,0,22823.22,0.0,22823.22,22823.22,17989.95,4833.27,0.2117698554367,2025-02-01,2,2025
L002865,ORD003418,2025-07-23,C00821,Москва,Маркетплейс,Регулярный,СБП,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0016,1,93664.46,68915.82,0,93664.46,149.86,93514.6,93514.6,68915.82,24598.78,0.2630474566422443,2025-07-01,7,2025
L002866,ORD005430,2025-04-04,C02122,Казань,Магазин,Новый,Карта,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.0111,1,47925.45,35787.16,0,47925.45,531.97,47393.48,47393.48,35787.16,11606.32,0.24489271764823609,2025-04-01,4,2025
L002867,ORD003768,2025-06-24,C00553,Самара,Сайт,Регулярный,Карта,P009,Смартфоны Honor Model 09,Смартфоны,Honor,Weekend,0.0559,1,118870.72,82107.31,1,118870.72,6644.87,112225.85,0.0,0.0,0.0,,2025-06-01,6,2025
L002868,ORD003889,2025-10-14,C02243,Санкт-Петербург,Сайт,Новый,СБП,P048,Аксессуары Samsung Model 48,Аксессуары,Samsung,Weekend,0.0409,1,1686.18,1275.05,0,1686.18,68.96,1617.22,1617.22,1275.05,342.17,0.2115768080587428,2025-10-01,10,2025
L002869,ORD004949,2025-10-06,C00067,Москва,Сайт,VIP,СБП,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Без акции,0.0423,1,4476.87,3511.25,0,4476.87,189.37,4287.5,4287.5,3511.25,776.25,0.18104925687693535,2025-10-01,10,2025
L002870,ORD001298,2025-04-15,C01784,Москва,Маркетплейс,Новый,Карта,P010,Смартфоны realme Model 10,Смартфоны,realme,Weekend,0.1101,1,41172.43,27633.59,0,41172.43,4533.08,36639.35,36639.35,27633.59,9005.76,0.24579465993924954,2025-04-01,4,2025
L002871,ORD002183,2025-11-26,C00309,Москва,Маркетплейс,Новый,Карта,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Black Friday,0.2224,1,13816.58,10470.73,0,13816.58,3072.81,10743.77,10743.77,10470.73,273.04,0.025414034526073968,2025-11-01,11,2025
L002872,ORD005863,2025-04-24,C00549,Новосибирск,Маркетплейс,Новый,Рассрочка,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.084,2,1753.73,1428.11,0,3507.46,294.63,3212.83,3212.83,2856.22,356.61,0.11099653173421987,2025-04-01,4,2025
